Jour,Heure,Zone 1,Chambre RDC,Extérieur,Cumul puissance,Cumul puissance,Cumul puissance,T (°C),P Chauffage (W),P Climatisation (W),Apports solaires (W),Puissance dissipée,Conso Eclairage,T (°C),P Chauffage (W),P Climatisation (W),Apports solaires (W),Puissance dissipée,Conso Eclairage,T (°C),Chauffage (W),Climatisation (W),Puissance dissipée (W),Eclairage (W)
3,8,11.48,0,0,0,0,0,20,600,0,0, 1.68923064160156E+0002,0,4.26,600,0, 1.68923064160156E+0002,0
3,9,11.5,0,0, 2.47581909179687E+0002,0,0,20,744,0,0, 1.68923064160156E+0002,0,5.36,744,0, 1.68923064160156E+0002,0
3,10,11.63,0,0,3113.0556640625,0,0,18.1,25,0,0, 1.68923064160156E+0002,0,7.46,25,0, 1.68923064160156E+0002,0
3,11,11.88,0,0,7836.0419921875,0,0,18,247,0,0, 3.39633673972801E+0001,0,9.66,247,0, 3.39633673972801E+0001,0
3,12,12.13,0,0,9875.0419921875,0,0,18,245,0,0, 3.39633673972801E+0001,0,13.16,245,0, 3.39633673972801E+0001,0
3,13,12.28,0,0,9742.1005859375,0,0,18,251,0,0, 3.39633673972801E+0001,0,12.86,251,0, 3.39633673972801E+0001,0
3,14,12.38,0,0,9218.3720703125,0,0,18,263,0,0, 3.39633673972801E+0001,0,12.86,263,0, 3.39633673972801E+0001,0
3,15,12.42,0,0,8641.82421875,0,0,18,280,0,0, 3.39633673972801E+0001,0,11.86,280,0, 3.39633673972801E+0001,0
3,16,12.36,0,0, 4.04784887695313E+0003,0,0,18,293,0,0, 3.39633673972801E+0001,0,11.86,293,0, 3.39633673972801E+0001,0
3,17,12.25,0,0, 1.14497290039062E+0003,0,0,18,177,0,0, 1.68923064160156E+0002,0,11.16,177,0, 1.68923064160156E+0002,0
3,18,12.17,0,0,0,0,0,18,195,0,0, 1.68923064160156E+0002,0,10.76,195,0, 1.68923064160156E+0002,0
3,19,12.12,0,0,0,0,0,18,214,0,0, 1.68923064160156E+0002,0,9.96,214,0, 1.68923064160156E+0002,0
3,20,12.08,0,0,0,0,0,20,953,0,0, 1.68923064160156E+0002,0,9.06,953,0, 1.68923064160156E+0002,0
3,21,12.04,0,0,0,0,0,20,814,0,0, 1.68923064160156E+0002,0,7.26,814,0, 1.68923064160156E+0002,0
3,22,12.02,0,0,0,0,0,20,611,0,0, 1.68923064160156E+0002,0,8.36,611,0, 1.68923064160156E+0002,0
3,23,12.01,0,0,0,0,0,20,587,0,0, 1.68923064160156E+0002,0,8.46,587,0, 1.68923064160156E+0002,0
3,24,12.01,0,0,0,0,0,20,706,0,0, 3.39633673972801E+0001,0,8.76,706,0, 3.39633673972801E+0001,0
4,1,11.99,0,0,0,0,0,20,699,0,0, 3.39633673972801E+0001,0,8.36,699,0, 3.39633673972801E+0001,0
4,2,11.98,0,0,0,0,0,20,696,0,0, 3.39633673972801E+0001,0,7.96,696,0, 3.39633673972801E+0001,0
4,3,11.97,0,0,0,0,0,20,689,0,0, 3.39633673972801E+0001,0,7.96,689,0, 3.39633673972801E+0001,0
4,4,11.96,0,0,0,0,0,20,678,0,0, 3.39633673972801E+0001,0,8.36,678,0, 3.39633673972801E+0001,0
4,5,11.95,0,0,0,0,0,20,672,0,0, 3.39633673972801E+0001,0,8.16,672,0, 3.39633673972801E+0001,0
4,6,11.94,0,0,0,0,0,20,671,0,0, 3.39633673972801E+0001,0,7.76,671,0, 3.39633673972801E+0001,0
4,7,11.93,0,0,0,0,0,20,668,0,0, 3.39633673972801E+0001,0,7.56,668,0, 3.39633673972801E+0001,0
4,8,11.92,0,0,0,0,0,20,530,0,0, 1.68923064160156E+0002,0,7.36,530,0, 1.68923064160156E+0002,0
4,9,11.91,0,0, 6.67478713989258E+0001,0,0,20,684,0,0, 1.68923064160156E+0002,0,7.46,684,0, 1.68923064160156E+0002,0
4,10,11.92,0,0, 3.96631500244141E+0002,0,0,18.16,5,0,0, 1.68923064160156E+0002,0,8.06,5,0, 1.68923064160156E+0002,0
4,11,11.92,0,0, 4.67235076904297E+0002,0,0,18,248,0,0, 3.39633673972801E+0001,0,7.26,248,0, 3.39633673972801E+0001,0
4,12,11.92,0,0, 3.33739349365234E+0002,0,0,18,293,0,0, 3.39633673972801E+0001,0,7.86,293,0, 3.39633673972801E+0001,0
4,13,11.92,0,0, 3.33739349365234E+0002,0,0,18,311,0,0, 3.39633673972801E+0001,0,8.06,311,0, 3.39633673972801E+0001,0
4,14,11.95,0,0, 7.98357727050781E+0002,0,0,18,317,0,0, 3.39633673972801E+0001,0,9.06,317,0, 3.39633673972801E+0001,0
